Week,variant,weighted_avg,total_population,hex_code
2024-04-09,JN.1.16,0.0263850182463786,7467051,#BC3A88
2024-04-09,JN.1.16.1,0.0181764186600734,7467051,#366298
2024-04-09,JN.1.18,0.0566947678329316,7467051,#4AF32F
2024-04-09,JN.1.32,0.0592150536854482,7467051,#2E7919
2024-04-09,JN.1.4.3,0.0,7467051,#9D1010
2024-04-09,JN.1.7,0.3078597193777979,7467051,#CF15E8
2024-04-09,JN.1.8.1,0.0033618294181196,7467051,#FFB027
2024-04-09,KP.1.1,0.0005343994548664,7467051,#CBFF86
2024-04-09,KP.1.1.3,0.0,7467051,#1EB3B6
2024-04-09,KP.1.2,0.0009640060620718,7467051,#D7B5A6
2024-04-09,KP.2,0.0337781356780427,7467051,#5875A1
2024-04-09,KP.2.15,0.0,7467051,#175DFF
2024-04-09,KP.2.3,0.0,7467051,#628DE8
2024-04-09,KP.3,0.0359577402657468,7467051,#B06589
2024-04-09,KP.3.1.1,0.0,7467051,#2F92A1
2024-04-09,KP.4.1,0.0,7467051,#FF473A
2024-04-09,KQ.1,0.0,7467051,#E86CDE
2024-04-09,KV.2,0.0,7467051,#E14365
2024-04-09,KW.1.1,0.0,7467051,#34A0FF
2024-04-09,LB.1,0.0,7467051,#795653
2024-04-09,Recombinant,0.0,7467051,#FF0000
2024-04-09,XBB,0.0,7467051,#9FA8DA
2024-04-09,XBB.1.16,0.0,7467051,#4527A0
2024-04-09,XBB.1.16.1,0.0,7467051,#F89B9B
2024-04-09,XBB.1.16.15,0.0,7467051,#E3B5FA
2024-04-09,XBB.1.16.6,0.0,7467051,#5AA350
2024-04-09,XBB.1.42.1,0.0,7467051,#75D1A3
2024-04-09,XBB.1.5,0.0,7467051,#3F51B5
2024-04-09,XBB.1.5.70,0.0,7467051,#46783C
2024-04-09,XBB.1.5.72,0.0,7467051,#254220
2024-04-09,XBB.1.9.1,0.0,7467051,#304FFE
2024-04-09,XBB.1.9.2,0.0,7467051,#536DFE
2024-04-09,XBB.2.3,0.0,7467051,#F7BCDF
2024-04-09,XDP,0.0,7467051,#B60052
2024-04-09,XDV.1,0.0,7467051,#D367B6
2024-04-09,unreportable,0.0099044905177914,7467051,#eeeeee
2024-04-16,BA.2,0.0,147916,#9CCD67
2024-04-16,BA.2.12.1,0.0,147916,#7CB342
2024-04-16,BA.2.86,0.0,147916,#D770EE
2024-04-16,EG.5,0.0,147916,#FFBE7D
2024-04-16,EG.5.1.8,0.0,147916,#E14D6F
2024-04-16,EG.6.1,0.0,147916,#B9ABA8
2024-04-16,FE.1.1,0.0,147916,#499894
2024-04-16,FL.1.5.1,0.0,147916,#8CD17D
2024-04-16,GE.1,0.0,147916,#FABFD2
2024-04-16,GK.1.1,0.0,147916,#90FAE5
2024-04-16,HF.1,0.0,147916,#D399AD
2024-04-16,HK.3,0.0,147916,#859DBC
2024-04-16,HV.1,0.0,147916,#797765
2024-04-16,JD.1.1,0.0,147916,#80F192
2024-04-16,JF.1,0.0,147916,#FFF1A9
2024-04-16,JG.3,0.0,147916,#66A172
2024-04-16,JN.1,0.84545956,147916,#61018F
2024-04-16,JN.1.11.1,0.0,147916,#5C9CF1
2024-04-16,JN.1.13,0.0,147916,#E83C78
2024-04-16,JN.1.13.1,0.0,147916,#F2591C
2024-04-16,JN.1.16,0.0,147916,#BC3A88
2024-04-16,JN.1.16.1,0.0,147916,#366298
2024-04-16,JN.1.18,0.0,147916,#4AF32F
2024-04-16,JN.1.32,0.0,147916,#2E7919
2024-04-16,JN.1.4.3,0.0,147916,#9D1010
2024-04-16,JN.1.7,0.0,147916,#CF15E8
2024-04-16,JN.1.8.1,0.14650157,147916,#FFB027
2024-04-16,KP.1.1,0.0,147916,#CBFF86
2024-04-16,KP.1.1.3,0.0,147916,#1EB3B6
2024-04-16,KP.1.2,0.0,147916,#D7B5A6
2024-04-16,KP.2,0.0,147916,#5875A1
2024-04-16,KP.2.15,0.0,147916,#175DFF
2024-04-16,KP.2.3,0.0,147916,#628DE8
2024-04-16,KP.3,0.0,147916,#B06589
2024-04-16,KP.3.1.1,0.0,147916,#2F92A1
2024-04-16,KP.4.1,0.0,147916,#FF473A
2024-04-16,KQ.1,0.0,147916,#E86CDE
2024-04-16,KV.2,0.0,147916,#E14365
2024-04-16,KW.1.1,0.00176149,147916,#34A0FF
2024-04-16,LB.1,0.0,147916,#795653
2024-04-16,Recombinant,0.0,147916,#FF0000
2024-04-16,XBB,0.0,147916,#9FA8DA
2024-04-16,XBB.1.16,0.0,147916,#4527A0
2024-04-16,XBB.1.16.1,0.0,147916,#F89B9B
2024-04-16,XBB.1.16.15,0.0,147916,#E3B5FA
2024-04-16,XBB.1.16.6,0.0,147916,#5AA350
2024-04-16,XBB.1.42.1,0.0,147916,#75D1A3
2024-04-16,XBB.1.5,0.0,147916,#3F51B5
2024-04-16,XBB.1.5.70,0.0,147916,#46783C
2024-04-16,XBB.1.5.72,0.0,147916,#254220
2024-04-16,XBB.1.9.1,0.0,147916,#304FFE
2024-04-16,XBB.1.9.2,0.0,147916,#536DFE
2024-04-16,XBB.2.3,0.0,147916,#F7BCDF
2024-04-16,XDP,0.0,147916,#B60052
2024-04-16,XDV.1,0.0,147916,#D367B6
2024-04-16,unreportable,0.00627738,147916,#eeeeee
2024-04-23,BA.2,0.0,9288763,#9CCD67
2024-04-23,BA.2.12.1,0.0,9288763,#7CB342
2024-04-23,BA.2.86,0.000206228730761,9288763,#D770EE
2024-04-23,EG.5,0.0,9288763,#FFBE7D
2024-04-23,EG.5.1.8,0.0,9288763,#E14D6F
2024-04-23,EG.6.1,0.0,9288763,#B9ABA8
2024-04-23,FE.1.1,0.0,9288763,#499894
2024-04-23,FL.1.5.1,0.0,9288763,#8CD17D
2024-04-23,GE.1,0.0,9288763,#FABFD2
2024-04-23,GK.1.1,0.0,9288763,#90FAE5
2024-04-23,HF.1,0.0,9288763,#D399AD
2024-04-23,HK.3,0.0,9288763,#859DBC
2024-04-23,HV.1,0.0,9288763,#797765
2024-04-23,JD.1.1,0.0,9288763,#80F192
2024-04-23,JF.1,0.0,9288763,#FFF1A9
2024-04-23,JG.3,0.0,9288763,#66A172
2024-04-23,JN.1,0.3364668206115206,9288763,#61018F
2024-04-23,JN.1.11.1,0.0402346321162204,9288763,#5C9CF1
2024-04-23,JN.1.13,0.0053440568275668,9288763,#E83C78
2024-04-23,JN.1.13.1,0.0517534125092393,9288763,#F2591C
2024-04-23,JN.1.16,0.1164004317547094,9288763,#BC3A88
2024-04-23,JN.1.16.1,0.1284391245533555,9288763,#366298
2024-04-23,JN.1.18,0.027707088422256,9288763,#4AF32F
2024-04-23,JN.1.32,0.0366747774543973,9288763,#2E7919
2024-04-23,JN.1.4.3,0.01658419026402,9288763,#9D1010
2024-04-23,JN.1.7,0.0255886908339183,9288763,#CF15E8
2024-04-23,JN.1.8.1,0.0245778953267803,9288763,#FFB027
2024-04-23,KP.1.1,0.0005987632304796,9288763,#CBFF86
2024-04-23,KP.1.1.3,0.0,9288763,#1EB3B6
2024-04-23,KP.1.2,0.020884141119417,9288763,#D7B5A6
2024-04-23,KP.2,0.0119895435284978,9288763,#5875A1
2024-04-23,KP.2.15,0.0,9288763,#175DFF
2024-04-23,KP.2.3,0.0047747024202899,9288763,#628DE8
2024-04-23,KP.3,0.0798735686800104,9288763,#B06589
2024-04-23,KP.3.1.1,0.0,9288763,#2F92A1
2024-04-23,KP.4.1,8.046562056217819e-05,9288763,#FF473A
2024-04-23,KQ.1,0.0249939709346228,9288763,#E86CDE
2024-04-23,KV.2,0.0060014190206381,9288763,#E14365
2024-04-23,KW.1.1,0.0,9288763,#34A0FF
2024-04-23,LB.1,0.0304581938193234,9288763,#795653
2024-04-23,Recombinant,0.0,9288763,#FF0000
2024-04-23,XBB,0.0,9288763,#9FA8DA
2024-04-23,XBB.1.16,0.0,9288763,#4527A0
2024-04-23,XBB.1.16.1,0.0,9288763,#F89B9B
2024-04-23,XBB.1.16.15,0.0,9288763,#E3B5FA
2024-04-23,XBB.1.16.6,0.0,9288763,#5AA350
2024-04-23,XBB.1.42.1,0.0,9288763,#75D1A3
2024-04-23,XBB.1.5,0.0,9288763,#3F51B5
2024-04-23,XBB.1.5.70,0.0,9288763,#46783C
2024-04-23,XBB.1.5.72,0.0,9288763,#254220
2024-04-23,XBB.1.9.1,0.0,9288763,#304FFE
2024-04-23,XBB.1.9.2,0.0,9288763,#536DFE
2024-04-23,XBB.2.3,0.0,9288763,#F7BCDF
2024-04-23,XDP,0.0022025620505658,9288763,#B60052
2024-04-23,XDV.1,0.0,9288763,#D367B6
2024-04-23,unreportable,0.0081653238189024,9288763,#eeeeee
2024-04-30,BA.2,0.0,5129042,#9CCD67
2024-04-30,BA.2.12.1,0.0,5129042,#7CB342
2024-04-30,BA.2.86,0.0,5129042,#D770EE
2024-04-30,EG.5,0.0,5129042,#FFBE7D
2024-04-30,EG.5.1.8,0.0,5129042,#E14D6F
2024-04-30,EG.6.1,0.0,5129042,#B9ABA8
2024-04-30,FE.1.1,0.0,5129042,#499894
2024-04-30,FL.1.5.1,0.0,5129042,#8CD17D
2024-04-30,GE.1,0.0,5129042,#FABFD2
2024-04-30,GK.1.1,0.0,5129042,#90FAE5
2024-04-30,HF.1,0.0,5129042,#D399AD
2024-04-30,HK.3,0.0,5129042,#859DBC
2024-04-30,HV.1,0.0,5129042,#797765
2024-04-30,JD.1.1,0.0,5129042,#80F192
2024-04-30,JF.1,0.0,5129042,#FFF1A9
2024-04-30,JG.3,0.0,5129042,#66A172
2024-04-30,JN.1,0.3814864508114206,5129042,#61018F
2024-04-30,JN.1.11.1,0.0052802657514678,5129042,#5C9CF1
2024-04-30,JN.1.13,0.0,5129042,#E83C78
2024-04-30,JN.1.13.1,0.0380477666736887,5129042,#F2591C
2024-04-30,JN.1.16,0.0017603361504156,5129042,#BC3A88
2024-04-30,JN.1.16.1,0.0123684152047516,5129042,#366298
2024-04-30,JN.1.18,0.0614764251990235,5129042,#4AF32F
2024-04-30,JN.1.32,0.0223946258865222,5129042,#2E7919
2024-04-30,JN.1.4.3,0.0,5129042,#9D1010
2024-04-30,JN.1.7,0.0708564250059777,5129042,#CF15E8
2024-04-30,JN.1.8.1,1.6301813866995046e-05,5129042,#FFB027
2024-04-30,KP.1.1,0.0128935683759579,5129042,#CBFF86
2024-04-30,KP.1.1.3,0.0,5129042,#1EB3B6
2024-04-30,KP.1.2,0.0007867748225848,5129042,#D7B5A6
2024-04-30,KP.2,0.0632775839950404,5129042,#5875A1
2024-04-30,KP.2.15,0.0,5129042,#175DFF
2024-04-30,KP.2.3,0.0081101659768802,5129042,#628DE8
2024-04-30,KP.3,0.1960107197910662,5129042,#B06589
2024-04-30,KP.3.1.1,0.0,5129042,#2F92A1
2024-04-30,KP.4.1,0.0,5129042,#FF473A
2024-04-30,KQ.1,0.0721422369749048,5129042,#E86CDE
2024-04-30,KV.2,0.0002497964382588,5129042,#E14365
2024-04-30,KW.1.1,0.0,5129042,#34A0FF
2024-04-30,LB.1,0.0437062918306303,5129042,#795653
2024-04-30,Recombinant,0.0003682891503871,5129042,#FF0000
2024-04-30,XBB,0.0,5129042,#9FA8DA
2024-04-30,XBB.1.16,0.0,5129042,#4527A0
2024-04-30,XBB.1.16.1,0.0,5129042,#F89B9B
2024-04-30,XBB.1.16.15,0.0,5129042,#E3B5FA
2024-04-30,XBB.1.16.6,0.0,5129042,#5AA350
2024-04-30,XBB.1.42.1,0.0,5129042,#75D1A3
2024-04-30,XBB.1.5,0.0,5129042,#3F51B5
2024-04-30,XBB.1.5.70,0.0,5129042,#46783C
2024-04-30,XBB.1.5.72,0.0,5129042,#254220
2024-04-30,XBB.1.9.1,0.0,5129042,#304FFE
2024-04-30,XBB.1.9.2,0.0,5129042,#536DFE
2024-04-30,XBB.2.3,0.0,5129042,#F7BCDF
2024-04-30,XDP,0.0,5129042,#B60052
2024-04-30,XDV.1,0.0,5129042,#D367B6
2024-04-30,unreportable,0.0087675639292113,5129042,#eeeeee
2024-05-07,BA.2,0.0,9990867,#9CCD67
2024-05-07,BA.2.12.1,0.0,9990867,#7CB342
2024-05-07,BA.2.86,0.0249367297082025,9990867,#D770EE
2024-05-07,EG.5,0.0,9990867,#FFBE7D
2024-05-07,EG.5.1.8,0.0,9990867,#E14D6F
2024-05-07,EG.6.1,0.0,9990867,#B9ABA8
2024-05-07,FE.1.1,0.0,9990867,#499894
2024-05-07,FL.1.5.1,0.0,9990867,#8CD17D
2024-05-07,GE.1,0.0,9990867,#FABFD2
2024-05-07,GK.1.1,0.0,9990867,#90FAE5
2024-05-07,HF.1,0.0,9990867,#D399AD
2024-05-07,HK.3,0.0,9990867,#859DBC
2024-05-07,HV.1,0.0,9990867,#797765
2024-05-07,JD.1.1,0.0,9990867,#80F192
2024-05-07,JF.1,0.0,9990867,#FFF1A9
2024-05-07,JG.3,0.0,9990867,#66A172
2024-05-07,JN.1,0.1774085719181928,9990867,#61018F
2024-05-07,JN.1.11.1,0.067090510787261,9990867,#5C9CF1
2024-05-07,JN.1.13,0.0086931142356113,9990867,#E83C78
2024-05-07,JN.1.13.1,0.0073266267880114,9990867,#F2591C
2024-05-07,JN.1.16,0.0881388220216453,9990867,#BC3A88
2024-05-07,JN.1.16.1,0.051576454949174,9990867,#366298
2024-05-07,JN.1.18,0.0358827928614753,9990867,#4AF32F
2024-05-07,JN.1.32,0.0316310322506875,9990867,#2E7919
2024-05-07,JN.1.4.3,0.0,9990867,#9D1010
2024-05-07,JN.1.7,0.1081063123374978,9990867,#CF15E8
2024-05-07,JN.1.8.1,0.0075749407124727,9990867,#FFB027
2024-05-07,KP.1.1,0.0035031473440683,9990867,#CBFF86
2024-05-07,KP.1.1.3,0.0,9990867,#1EB3B6
2024-05-07,KP.1.2,0.0088070877494545,9990867,#D7B5A6
2024-05-07,KP.2,0.1238052820172213,9990867,#5875A1
2024-05-07,KP.2.15,0.0,9990867,#175DFF
2024-05-07,KP.2.3,0.0082392800262599,9990867,#628DE8
2024-05-07,KP.3,0.0885466476350761,9990867,#B06589
2024-05-07,KP.3.1.1,0.0,9990867,#2F92A1
2024-05-07,KP.4.1,9.17271035696902e-05,9990867,#FF473A
2024-05-07,KQ.1,0.001036865056476,9990867,#E86CDE
2024-05-07,KV.2,0.0007513096796734,9990867,#E14365
2024-05-07,KW.1.1,0.0002832929408438,9990867,#34A0FF
2024-05-07,LB.1,0.0882118370712411,9990867,#795653
2024-05-07,Recombinant,0.0574067445870423,9990867,#FF0000
2024-05-07,XBB,0.0,9990867,#9FA8DA
2024-05-07,XBB.1.16,0.0,9990867,#4527A0
2024-05-07,XBB.1.16.1,0.0,9990867,#F89B9B
2024-05-07,XBB.1.16.15,0.0,9990867,#E3B5FA
2024-05-07,XBB.1.16.6,0.0,9990867,#5AA350
2024-05-07,XBB.1.42.1,0.0,9990867,#75D1A3
2024-05-07,XBB.1.5,0.0,9990867,#3F51B5
2024-05-07,XBB.1.5.70,0.0,9990867,#46783C
2024-05-07,XBB.1.5.72,0.0,9990867,#254220
2024-05-07,XBB.1.9.1,0.0,9990867,#304FFE
2024-05-07,XBB.1.9.2,0.0,9990867,#536DFE
2024-05-07,XBB.2.3,0.0,9990867,#F7BCDF
2024-05-07,XDP,2.411608329487321e-05,9990867,#B60052
2024-05-07,XDV.1,0.0008343894344604,9990867,#D367B6
2024-05-07,unreportable,0.0100923638778306,9990867,#eeeeee
2024-05-14,BA.2,0.0,10643943,#9CCD67
2024-05-14,BA.2.12.1,0.0,10643943,#7CB342
2024-05-14,BA.2.86,2.4387258481185022e-05,10643943,#D770EE
2024-05-14,EG.5,0.0,10643943,#FFBE7D
2024-05-14,EG.5.1.8,0.0,10643943,#E14D6F
2024-05-14,EG.6.1,0.0,10643943,#B9ABA8
2024-05-14,FE.1.1,0.0,10643943,#499894
2024-05-14,FL.1.5.1,0.0,10643943,#8CD17D
2024-05-14,GE.1,0.0,10643943,#FABFD2
2024-05-14,GK.1.1,0.0,10643943,#90FAE5
2024-05-14,HF.1,0.0,10643943,#D399AD
2024-05-14,HK.3,0.0,10643943,#859DBC
2024-05-14,HV.1,0.0,10643943,#797765
2024-05-14,JD.1.1,0.0,10643943,#80F192
2024-05-14,JF.1,0.0,10643943,#FFF1A9
2024-05-14,JG.3,0.0,10643943,#66A172
2024-05-14,JN.1,0.1616886902176505,10643943,#61018F
2024-05-14,JN.1.11.1,0.0062847325979564,10643943,#5C9CF1
2024-05-14,JN.1.13,0.0003589072780265,10643943,#E83C78
2024-05-14,JN.1.13.1,0.0452691025870957,10643943,#F2591C
2024-05-14,JN.1.16,0.0279978850738847,10643943,#BC3A88
2024-05-14,JN.1.16.1,0.0560348389123729,10643943,#366298
2024-05-14,JN.1.18,0.023898237275643,10643943,#4AF32F
2024-05-14,JN.1.32,0.0993397725679994,10643943,#2E7919
2024-05-14,JN.1.4.3,0.0284853082839893,10643943,#9D1010
2024-05-14,JN.1.7,0.146593997857621,10643943,#CF15E8
2024-05-14,JN.1.8.1,0.0574595605469204,10643943,#FFB027
2024-05-14,KP.1.1,0.0231352689250102,10643943,#CBFF86
2024-05-14,KP.1.1.3,0.0,10643943,#1EB3B6
2024-05-14,KP.1.2,0.0218495097697469,10643943,#D7B5A6
2024-05-14,KP.2,0.0282180565235758,10643943,#5875A1
2024-05-14,KP.2.15,0.0,10643943,#175DFF
2024-05-14,KP.2.3,0.002969532093492,10643943,#628DE8
2024-05-14,KP.3,0.0899363375543565,10643943,#B06589
2024-05-14,KP.3.1.1,0.0,10643943,#2F92A1
2024-05-14,KP.4.1,0.0076554520108713,10643943,#FF473A
2024-05-14,KQ.1,0.0202451615514927,10643943,#E86CDE
2024-05-14,KV.2,0.0003407378573466,10643943,#E14365
2024-05-14,KW.1.1,0.0401363862653717,10643943,#34A0FF
2024-05-14,LB.1,0.1035239509066564,10643943,#795653
2024-05-14,Recombinant,8.463027609035486e-05,10643943,#FF0000
2024-05-14,XBB,0.0,10643943,#9FA8DA
2024-05-14,XBB.1.16,0.0,10643943,#4527A0
2024-05-14,XBB.1.16.1,0.0,10643943,#F89B9B
2024-05-14,XBB.1.16.15,0.0,10643943,#E3B5FA
2024-05-14,XBB.1.16.6,0.0,10643943,#5AA350
2024-05-14,XBB.1.42.1,0.0,10643943,#75D1A3
2024-05-14,XBB.1.5,0.0,10643943,#3F51B5
2024-05-14,XBB.1.5.70,0.0,10643943,#46783C
2024-05-14,XBB.1.5.72,0.0,10643943,#254220
2024-05-14,XBB.1.9.1,0.0,10643943,#304FFE
2024-05-14,XBB.1.9.2,0.0,10643943,#536DFE
2024-05-14,XBB.2.3,0.0,10643943,#F7BCDF
2024-05-14,XDP,0.0,10643943,#B60052
2024-05-14,XDV.1,0.0,10643943,#D367B6
2024-05-14,unreportable,0.0084695572822796,10643943,#eeeeee
2024-05-21,BA.2,0.0,8294709,#9CCD67
2024-05-21,BA.2.12.1,0.0,8294709,#7CB342
2024-05-21,BA.2.86,0.0080711717717981,8294709,#D770EE
2024-05-21,EG.5,0.0,8294709,#FFBE7D
2024-05-21,EG.5.1.8,0.0,8294709,#E14D6F
2024-05-21,EG.6.1,0.0,8294709,#B9ABA8
2024-05-21,FE.1.1,0.0,8294709,#499894
2024-05-21,FL.1.5.1,0.0,8294709,#8CD17D
2024-05-21,GE.1,0.0,8294709,#FABFD2
2024-05-21,GK.1.1,0.0,8294709,#90FAE5
2024-05-21,HF.1,0.0,8294709,#D399AD
2024-05-21,HK.3,0.0,8294709,#859DBC
2024-05-21,HV.1,0.0,8294709,#797765
2024-05-21,JD.1.1,0.0,8294709,#80F192
2024-05-21,JF.1,0.0,8294709,#FFF1A9
2024-05-21,JG.3,0.0,8294709,#66A172
2024-05-21,JN.1,0.1730716224570891,8294709,#61018F
2024-05-21,JN.1.11.1,0.106609938422334,8294709,#5C9CF1
2024-05-21,JN.1.13,0.0,8294709,#E83C78
2024-05-21,JN.1.13.1,0.0001347715657294,8294709,#F2591C
2024-05-21,JN.1.16,0.0447687351223774,8294709,#BC3A88
2024-05-21,JN.1.16.1,0.0115002862804385,8294709,#366298
2024-05-21,JN.1.18,0.0108029987374337,8294709,#4AF32F
2024-05-21,JN.1.32,0.0225932558259415,8294709,#2E7919
2024-05-21,JN.1.4.3,0.0088427665993707,8294709,#9D1010
2024-05-21,JN.1.7,0.0190434082860531,8294709,#CF15E8
2024-05-21,JN.1.8.1,0.0001819873281268,8294709,#FFB027
2024-05-21,KP.1.1,0.001881736822877,8294709,#CBFF86
2024-05-21,KP.1.1.3,0.0,8294709,#1EB3B6
2024-05-21,KP.1.2,0.0015930665102898,8294709,#D7B5A6
2024-05-21,KP.2,0.0790181244925349,8294709,#5875A1
2024-05-21,KP.2.15,0.0,8294709,#175DFF
2024-05-21,KP.2.3,0.0167552261913238,8294709,#628DE8
2024-05-21,KP.3,0.3467546348397924,8294709,#B06589
2024-05-21,KP.3.1.1,0.0,8294709,#2F92A1
2024-05-21,KP.4.1,0.0180898107558059,8294709,#FF473A
2024-05-21,KQ.1,0.0044239668774516,8294709,#E86CDE
2024-05-21,KV.2,0.0001314527612722,8294709,#E14365
2024-05-21,KW.1.1,0.0,8294709,#34A0FF
2024-05-21,LB.1,0.1144726345970738,8294709,#795653
2024-05-21,Recombinant,0.0022505457583237,8294709,#FF0000
2024-05-21,XBB,0.0,8294709,#9FA8DA
2024-05-21,XBB.1.16,0.0,8294709,#4527A0
2024-05-21,XBB.1.16.1,0.0,8294709,#F89B9B
2024-05-21,XBB.1.16.15,0.0,8294709,#E3B5FA
2024-05-21,XBB.1.16.6,0.0,8294709,#5AA350
2024-05-21,XBB.1.42.1,0.0,8294709,#75D1A3
2024-05-21,XBB.1.5,0.0,8294709,#3F51B5
2024-05-21,XBB.1.5.70,0.0,8294709,#46783C
2024-05-21,XBB.1.5.72,0.0,8294709,#254220
2024-05-21,XBB.1.9.1,0.0,8294709,#304FFE
2024-05-21,XBB.1.9.2,0.0,8294709,#536DFE
2024-05-21,XBB.2.3,0.0,8294709,#F7BCDF
2024-05-21,XDP,0.0,8294709,#B60052
2024-05-21,XDV.1,0.0008422322592474,8294709,#D367B6
2024-05-21,unreportable,0.0081656232405199,8294709,#eeeeee
2024-05-28,BA.2,0.0,7861312,#9CCD67
2024-05-28,BA.2.12.1,0.0,7861312,#7CB342
2024-05-28,BA.2.86,0.0139335890150651,7861312,#D770EE
2024-05-28,EG.5,0.0,7861312,#FFBE7D
2024-05-28,EG.5.1.8,0.0,7861312,#E14D6F
2024-05-28,EG.6.1,0.0,7861312,#B9ABA8
2024-05-28,FE.1.1,0.0,7861312,#499894
2024-05-28,FL.1.5.1,0.0,7861312,#8CD17D
2024-05-28,GE.1,0.0,7861312,#FABFD2
2024-05-28,GK.1.1,0.0,7861312,#90FAE5
2024-05-28,HF.1,0.0,7861312,#D399AD
2024-05-28,HK.3,0.0,7861312,#859DBC
2024-05-28,HV.1,0.0,7861312,#797765
2024-05-28,JD.1.1,0.0,7861312,#80F192
2024-05-28,JF.1,0.0,7861312,#FFF1A9
2024-05-28,JG.3,0.0,7861312,#66A172
2024-05-28,JN.1,0.1268633777141792,7861312,#61018F
2024-05-28,JN.1.11.1,0.0472380446845043,7861312,#5C9CF1
