Week,variant,weighted_avg,total_population,hex_code
2024-01-16,KP.2.15,0.0,1590780,#175DFF
2024-01-16,KP.2.3,0.0,1590780,#628DE8
2024-01-16,KP.3,0.0,1590780,#B06589
2024-01-16,KP.3.1.1,0.0,1590780,#2F92A1
2024-01-16,KP.4.1,0.0,1590780,#FF473A
2024-01-16,KQ.1,0.0,1590780,#E86CDE
2024-01-16,KV.2,0.0004998460568871,1590780,#E14365
2024-01-16,KW.1.1,0.0,1590780,#34A0FF
2024-01-16,LB.1,0.0,1590780,#795653
2024-01-16,Recombinant,0.0015925423393241,1590780,#FF0000
2024-01-16,XBB,0.0069008374037076,1590780,#9FA8DA
2024-01-16,XBB.1.16,0.0,1590780,#4527A0
2024-01-16,XBB.1.16.1,0.0,1590780,#F89B9B
2024-01-16,XBB.1.16.15,0.0,1590780,#E3B5FA
2024-01-16,XBB.1.16.6,0.0,1590780,#5AA350
2024-01-16,XBB.1.42.1,0.0,1590780,#75D1A3
2024-01-16,XBB.1.5,0.002792324279957,1590780,#3F51B5
2024-01-16,XBB.1.5.70,0.0,1590780,#46783C
2024-01-16,XBB.1.5.72,0.0,1590780,#254220
2024-01-16,XBB.1.9.1,0.0015597674490721,1590780,#304FFE
2024-01-16,XBB.1.9.2,0.0028382451699166,1590780,#536DFE
2024-01-16,XBB.2.3,0.0,1590780,#F7BCDF
2024-01-16,XDP,0.0,1590780,#B60052
2024-01-16,XDV.1,0.0,1590780,#D367B6
2024-01-16,unreportable,0.0481935637147531,1590780,#eeeeee
2024-01-23,BA.2,0.0,1590780,#9CCD67
2024-01-23,BA.2.12.1,0.0,1590780,#7CB342
2024-01-23,BA.2.86,0.0080248477965243,1590780,#D770EE
2024-01-23,EG.5,0.0800053415640629,1590780,#FFBE7D
2024-01-23,EG.5.1.8,0.0,1590780,#E14D6F
2024-01-23,EG.6.1,0.0,1590780,#B9ABA8
2024-01-23,FE.1.1,0.0,1590780,#499894
2024-01-23,FL.1.5.1,0.0,1590780,#8CD17D
2024-01-23,GE.1,0.0,1590780,#FABFD2
2024-01-23,GK.1.1,0.0,1590780,#90FAE5
2024-01-23,HF.1,0.0,1590780,#D399AD
2024-01-23,HK.3,0.0803502164445555,1590780,#859DBC
2024-01-23,HV.1,0.0,1590780,#797765
2024-01-23,JD.1.1,0.0,1590780,#80F192
2024-01-23,JF.1,0.0,1590780,#FFF1A9
2024-01-23,JG.3,0.0,1590780,#66A172
2024-01-23,JN.1,0.752901173067599,1590780,#61018F
2024-01-23,JN.1.11.1,0.0,1590780,#5C9CF1
2024-01-23,JN.1.13,0.0,1590780,#E83C78
2024-01-23,JN.1.13.1,0.0,1590780,#F2591C
2024-01-23,JN.1.16,0.0003184155655527,1590780,#BC3A88
2024-01-23,JN.1.16.1,0.0011926395071285,1590780,#366298
2024-01-23,JN.1.18,0.0024637798497058,1590780,#4AF32F
2024-01-23,JN.1.32,0.0094554792760721,1590780,#2E7919
2024-01-23,JN.1.4.3,0.0096368166554991,1590780,#9D1010
2024-01-23,JN.1.7,0.0,1590780,#CF15E8
2024-01-23,JN.1.8.1,0.0653451664765303,1590780,#FFB027
2024-01-23,KP.1.1,0.0,1590780,#CBFF86
2024-01-23,KP.1.1.3,0.0,1590780,#1EB3B6
2024-01-23,KP.1.2,0.0,1590780,#D7B5A6
2024-01-23,KP.2,0.0,1590780,#5875A1
2024-01-23,KP.2.15,0.0,1590780,#175DFF
2024-01-23,KP.2.3,0.0,1590780,#628DE8
2024-01-23,KP.3,0.0,1590780,#B06589
2024-01-23,KP.3.1.1,0.0,1590780,#2F92A1
2024-01-23,KP.4.1,0.0,1590780,#FF473A
2024-01-23,KQ.1,0.0,1590780,#E86CDE
2024-01-23,KV.2,0.0003082974049522,1590780,#E14365
2024-01-23,KW.1.1,0.0,1590780,#34A0FF
2024-01-23,LB.1,0.0,1590780,#795653
2024-01-23,Recombinant,0.0061679224635744,1590780,#FF0000
2024-01-23,XBB,0.0,1590780,#9FA8DA
2024-01-23,XBB.1.16,0.0,1590780,#4527A0
2024-01-23,XBB.1.16.1,0.0,1590780,#F89B9B
2024-01-23,XBB.1.16.15,0.0,1590780,#E3B5FA
2024-01-23,XBB.1.16.6,0.0,1590780,#5AA350
2024-01-23,XBB.1.42.1,0.0,1590780,#75D1A3
2024-01-23,XBB.1.5,0.0,1590780,#3F51B5
2024-01-23,XBB.1.5.70,0.0,1590780,#46783C
2024-01-23,XBB.1.5.72,0.0,1590780,#254220
2024-01-23,XBB.1.9.1,0.004392155940878,1590780,#304FFE
2024-01-23,XBB.1.9.2,0.0005530826314638,1590780,#536DFE
2024-01-23,XBB.2.3,0.0,1590780,#F7BCDF
2024-01-23,XDP,0.0295125503561554,1590780,#B60052
2024-01-23,XDV.1,0.0,1590780,#D367B6
2024-01-23,unreportable,0.0287939374954833,1590780,#eeeeee
2024-01-30,BA.2,0.0,9324549,#9CCD67
2024-01-30,BA.2.12.1,0.0,9324549,#7CB342
2024-01-30,BA.2.86,0.0148670278002571,9324549,#D770EE
2024-01-30,EG.5,0.0001672088579361,9324549,#FFBE7D
2024-01-30,EG.5.1.8,0.0003654632420291,9324549,#E14D6F
2024-01-30,EG.6.1,0.0,9324549,#B9ABA8
2024-01-30,FE.1.1,0.0,9324549,#499894
2024-01-30,FL.1.5.1,0.0,9324549,#8CD17D
2024-01-30,GE.1,0.0,9324549,#FABFD2
2024-01-30,GK.1.1,0.0,9324549,#90FAE5
2024-01-30,HF.1,0.0,9324549,#D399AD
2024-01-30,HK.3,9.250700798719596e-05,9324549,#859DBC
2024-01-30,HV.1,0.0017643267106216,9324549,#797765
2024-01-30,JD.1.1,0.0,9324549,#80F192
2024-01-30,JF.1,0.0,9324549,#FFF1A9
2024-01-30,JG.3,0.0004187613112119,9324549,#66A172
2024-01-30,JN.1,0.8869418760810088,9324549,#61018F
2024-01-30,JN.1.11.1,0.000332475883003,9324549,#5C9CF1
2024-01-30,JN.1.13,0.0,9324549,#E83C78
2024-01-30,JN.1.13.1,0.0,9324549,#F2591C
2024-01-30,JN.1.16,0.0039293832300087,9324549,#BC3A88
2024-01-30,JN.1.16.1,0.000137483112328,9324549,#366298
2024-01-30,JN.1.18,0.0122525475640623,9324549,#4AF32F
2024-01-30,JN.1.32,0.0,9324549,#2E7919
2024-01-30,JN.1.4.3,0.0,9324549,#9D1010
2024-01-30,JN.1.7,0.0073142312728486,9324549,#CF15E8
2024-01-30,JN.1.8.1,0.0213233970709039,9324549,#FFB027
2024-01-30,KP.1.1,0.0,9324549,#CBFF86
2024-01-30,KP.1.1.3,0.0,9324549,#1EB3B6
2024-01-30,KP.1.2,0.0,9324549,#D7B5A6
2024-01-30,KP.2,0.0,9324549,#5875A1
2024-01-30,KP.2.15,0.0,9324549,#175DFF
2024-01-30,KP.2.3,0.0,9324549,#628DE8
2024-01-30,KP.3,0.0,9324549,#B06589
2024-01-30,KP.3.1.1,0.0,9324549,#2F92A1
2024-01-30,KP.4.1,0.0,9324549,#FF473A
2024-01-30,KQ.1,0.0,9324549,#E86CDE
2024-01-30,KV.2,0.0,9324549,#E14365
2024-01-30,KW.1.1,0.0,9324549,#34A0FF
2024-01-30,LB.1,7.135679150809332e-05,9324549,#795653
2024-01-30,Recombinant,0.023215468501654,9324549,#FF0000
2024-01-30,XBB,0.0015564887639037,9324549,#9FA8DA
2024-01-30,XBB.1.16,0.0,9324549,#4527A0
2024-01-30,XBB.1.16.1,0.0,9324549,#F89B9B
2024-01-30,XBB.1.16.15,0.0,9324549,#E3B5FA
2024-01-30,XBB.1.16.6,0.0,9324549,#5AA350
2024-01-30,XBB.1.42.1,0.0001201064605526,9324549,#75D1A3
2024-01-30,XBB.1.5,0.0003317992441049,9324549,#3F51B5
2024-01-30,XBB.1.5.70,0.0,9324549,#46783C
2024-01-30,XBB.1.5.72,0.0,9324549,#254220
2024-01-30,XBB.1.9.1,0.0007821552468553,9324549,#304FFE
2024-01-30,XBB.1.9.2,0.0005058157511757,9324549,#536DFE
2024-01-30,XBB.2.3,0.0,9324549,#F7BCDF
2024-01-30,XDP,0.0092676802694586,9324549,#B60052
2024-01-30,XDV.1,0.0,9324549,#D367B6
2024-01-30,unreportable,0.0142424377299057,9324549,#eeeeee
2024-02-06,BA.2,0.0,9982705,#9CCD67
2024-02-06,BA.2.12.1,0.0,9982705,#7CB342
2024-02-06,BA.2.86,0.0325063588294916,9982705,#D770EE
2024-02-06,EG.5,0.00025237352417,9982705,#FFBE7D
2024-02-06,EG.5.1.8,0.0,9982705,#E14D6F
2024-02-06,EG.6.1,0.0,9982705,#B9ABA8
2024-02-06,FE.1.1,6.656989134708478e-05,9982705,#499894
2024-02-06,FL.1.5.1,0.0,9982705,#8CD17D
2024-02-06,GE.1,0.0,9982705,#FABFD2
2024-02-06,GK.1.1,0.0,9982705,#90FAE5
2024-02-06,HF.1,0.0,9982705,#D399AD
2024-02-06,HK.3,0.0,9982705,#859DBC
2024-02-06,HV.1,0.0086333787296709,9982705,#797765
2024-02-06,JD.1.1,0.0,9982705,#80F192
2024-02-06,JF.1,0.0,9982705,#FFF1A9
2024-02-06,JG.3,0.0,9982705,#66A172
2024-02-06,JN.1,0.8087018012330857,9982705,#61018F
2024-02-06,JN.1.11.1,0.0002605403584599,9982705,#5C9CF1
2024-02-06,JN.1.13,0.0,9982705,#E83C78
2024-02-06,JN.1.13.1,0.0,9982705,#F2591C
2024-02-06,JN.1.16,0.006643620101213,9982705,#BC3A88
2024-02-06,JN.1.16.1,0.0008958528204549,9982705,#366298
2024-02-06,JN.1.18,0.0178346127574409,9982705,#4AF32F
2024-02-06,JN.1.32,0.0,9982705,#2E7919
2024-02-06,JN.1.4.3,0.0013202953723594,9982705,#9D1010
2024-02-06,JN.1.7,0.0467588392367229,9982705,#CF15E8
2024-02-06,JN.1.8.1,0.0288496403999587,9982705,#FFB027
2024-02-06,KP.1.1,0.0,9982705,#CBFF86
2024-02-06,KP.1.1.3,0.0,9982705,#1EB3B6
2024-02-06,KP.1.2,0.0,9982705,#D7B5A6
2024-02-06,KP.2,0.0,9982705,#5875A1
2024-02-06,KP.2.15,0.0,9982705,#175DFF
2024-02-06,KP.2.3,0.0,9982705,#628DE8
2024-02-06,KP.3,0.0,9982705,#B06589
2024-02-06,KP.3.1.1,0.0,9982705,#2F92A1
2024-02-06,KP.4.1,0.0,9982705,#FF473A
2024-02-06,KQ.1,0.0,9982705,#E86CDE
2024-02-06,KV.2,6.120527694197114e-05,9982705,#E14365
2024-02-06,KW.1.1,0.0,9982705,#34A0FF
2024-02-06,LB.1,0.0,9982705,#795653
2024-02-06,Recombinant,0.0080026874583732,9982705,#FF0000
2024-02-06,XBB,0.0001579543466845,9982705,#9FA8DA
2024-02-06,XBB.1.16,0.0,9982705,#4527A0
2024-02-06,XBB.1.16.1,0.0,9982705,#F89B9B
2024-02-06,XBB.1.16.15,0.0,9982705,#E3B5FA
2024-02-06,XBB.1.16.6,0.0,9982705,#5AA350
2024-02-06,XBB.1.42.1,0.0,9982705,#75D1A3
2024-02-06,XBB.1.5,0.0003310033835358,9982705,#3F51B5
2024-02-06,XBB.1.5.70,0.0,9982705,#46783C
2024-02-06,XBB.1.5.72,0.0,9982705,#254220
2024-02-06,XBB.1.9.1,0.0037486729705104,9982705,#304FFE
2024-02-06,XBB.1.9.2,0.0002784379010699,9982705,#536DFE
2024-02-06,XBB.2.3,2.872080863854035e-05,9982705,#F7BCDF
2024-02-06,XDP,0.0209602128993794,9982705,#B60052
2024-02-06,XDV.1,0.0,9982705,#D367B6
2024-02-06,unreportable,0.013707223196014,9982705,#eeeeee
2024-02-13,BA.2,0.0,10536937,#9CCD67
2024-02-13,BA.2.12.1,0.0,10536937,#7CB342
2024-02-13,BA.2.86,0.0005464332451717,10536937,#D770EE
2024-02-13,EG.5,0.0002218214979362,10536937,#FFBE7D
2024-02-13,EG.5.1.8,0.0002566124449828,10536937,#E14D6F
2024-02-13,EG.6.1,0.0,10536937,#B9ABA8
2024-02-13,FE.1.1,0.0,10536937,#499894
2024-02-13,FL.1.5.1,0.0,10536937,#8CD17D
2024-02-13,GE.1,0.0,10536937,#FABFD2
2024-02-13,GK.1.1,0.0,10536937,#90FAE5
2024-02-13,HF.1,0.0,10536937,#D399AD
2024-02-13,HK.3,0.0,10536937,#859DBC
2024-02-13,HV.1,0.0,10536937,#797765
2024-02-13,JD.1.1,0.0,10536937,#80F192
2024-02-13,JF.1,0.0,10536937,#FFF1A9
2024-02-13,JG.3,0.0002726708815474,10536937,#66A172
2024-02-13,JN.1,0.8156208021319563,10536937,#61018F
2024-02-13,JN.1.11.1,0.0006012710261957,10536937,#5C9CF1
2024-02-13,JN.1.13,0.0,10536937,#E83C78
2024-02-13,JN.1.13.1,0.0,10536937,#F2591C
2024-02-13,JN.1.16,0.0141473889441514,10536937,#BC3A88
2024-02-13,JN.1.16.1,0.0,10536937,#366298
2024-02-13,JN.1.18,0.0259364806417244,10536937,#4AF32F
2024-02-13,JN.1.32,0.0,10536937,#2E7919
2024-02-13,JN.1.4.3,0.0457905891122116,10536937,#9D1010
2024-02-13,JN.1.7,0.0503407816601532,10536937,#CF15E8
2024-02-13,JN.1.8.1,0.014756836841361,10536937,#FFB027
2024-02-13,KP.1.1,0.0,10536937,#CBFF86
2024-02-13,KP.1.1.3,0.0,10536937,#1EB3B6
2024-02-13,KP.1.2,0.0,10536937,#D7B5A6
2024-02-13,KP.2,0.0,10536937,#5875A1
2024-02-13,KP.2.15,0.0,10536937,#175DFF
2024-02-13,KP.2.3,0.0,10536937,#628DE8
2024-02-13,KP.3,0.0,10536937,#B06589
2024-02-13,KP.3.1.1,0.0,10536937,#2F92A1
2024-02-13,KP.4.1,0.0,10536937,#FF473A
2024-02-13,KQ.1,0.0,10536937,#E86CDE
2024-02-13,KV.2,3.600784980872525e-05,10536937,#E14365
2024-02-13,KW.1.1,0.0,10536937,#34A0FF
2024-02-13,LB.1,0.0,10536937,#795653
2024-02-13,Recombinant,0.004180821818834,10536937,#FF0000
2024-02-13,XBB,0.0001146017685784,10536937,#9FA8DA
2024-02-13,XBB.1.16,0.0,10536937,#4527A0
2024-02-13,XBB.1.16.1,0.0,10536937,#F89B9B
2024-02-13,XBB.1.16.15,0.0,10536937,#E3B5FA
2024-02-13,XBB.1.16.6,9.384951364898546e-06,10536937,#5AA350
2024-02-13,XBB.1.42.1,0.0,10536937,#75D1A3
2024-02-13,XBB.1.5,0.0,10536937,#3F51B5
2024-02-13,XBB.1.5.70,0.0,10536937,#46783C
2024-02-13,XBB.1.5.72,0.0,10536937,#254220
2024-02-13,XBB.1.9.1,0.0006396165119142,10536937,#304FFE
2024-02-13,XBB.1.9.2,0.0006935625598786,10536937,#536DFE
2024-02-13,XBB.2.3,0.0,10536937,#F7BCDF
2024-02-13,XDP,0.0152460036634346,10536937,#B60052
2024-02-13,XDV.1,0.0,10536937,#D367B6
2024-02-13,unreportable,0.0105883165397078,10536937,#eeeeee
2024-02-20,BA.2,0.0,11250787,#9CCD67
2024-02-20,BA.2.12.1,0.0,11250787,#7CB342
2024-02-20,BA.2.86,0.0027464772090272,11250787,#D770EE
2024-02-20,EG.5,0.0,11250787,#FFBE7D
2024-02-20,EG.5.1.8,0.0,11250787,#E14D6F
2024-02-20,EG.6.1,0.0,11250787,#B9ABA8
2024-02-20,FE.1.1,0.0,11250787,#499894
2024-02-20,FL.1.5.1,0.0,11250787,#8CD17D
2024-02-20,GE.1,0.0,11250787,#FABFD2
2024-02-20,GK.1.1,0.0,11250787,#90FAE5
2024-02-20,HF.1,0.0,11250787,#D399AD
2024-02-20,HK.3,0.0,11250787,#859DBC
2024-02-20,HV.1,0.0064130284150184,11250787,#797765
2024-02-20,JD.1.1,0.0,11250787,#80F192
2024-02-20,JF.1,0.0,11250787,#FFF1A9
2024-02-20,JG.3,0.0,11250787,#66A172
2024-02-20,JN.1,0.5870440420288936,11250787,#61018F
2024-02-20,JN.1.11.1,0.0080899909145289,11250787,#5C9CF1
2024-02-20,JN.1.13,0.0,11250787,#E83C78
2024-02-20,JN.1.13.1,0.0,11250787,#F2591C
2024-02-20,JN.1.16,0.024879863543193,11250787,#BC3A88
2024-02-20,JN.1.16.1,0.0,11250787,#366298
2024-02-20,JN.1.18,0.0388523454903572,11250787,#4AF32F
2024-02-20,JN.1.32,0.0,11250787,#2E7919
2024-02-20,JN.1.4.3,0.1370573617641583,11250787,#9D1010
2024-02-20,JN.1.7,0.0912153419758768,11250787,#CF15E8
2024-02-20,JN.1.8.1,0.0599900065041076,11250787,#FFB027
2024-02-20,KP.1.1,0.0,11250787,#CBFF86
2024-02-20,KP.1.1.3,0.0,11250787,#1EB3B6
2024-02-20,KP.1.2,0.0,11250787,#D7B5A6
2024-02-20,KP.2,0.0,11250787,#5875A1
2024-02-20,KP.2.15,0.0,11250787,#175DFF
2024-02-20,KP.2.3,0.0,11250787,#628DE8
2024-02-20,KP.3,0.0,11250787,#B06589
2024-02-20,KP.3.1.1,0.0,11250787,#2F92A1
2024-02-20,KP.4.1,0.0,11250787,#FF473A
2024-02-20,KQ.1,0.0,11250787,#E86CDE
2024-02-20,KV.2,3.836444735643826e-05,11250787,#E14365
2024-02-20,KW.1.1,0.0,11250787,#34A0FF
2024-02-20,LB.1,0.0,11250787,#795653
2024-02-20,Recombinant,0.0111498623571791,11250787,#FF0000
2024-02-20,XBB,0.0,11250787,#9FA8DA
2024-02-20,XBB.1.16,0.0,11250787,#4527A0
2024-02-20,XBB.1.16.1,0.0,11250787,#F89B9B
2024-02-20,XBB.1.16.15,0.0,11250787,#E3B5FA
2024-02-20,XBB.1.16.6,0.0,11250787,#5AA350
2024-02-20,XBB.1.42.1,0.0,11250787,#75D1A3
2024-02-20,XBB.1.5,0.0,11250787,#3F51B5
2024-02-20,XBB.1.5.70,0.0,11250787,#46783C
2024-02-20,XBB.1.5.72,0.0,11250787,#254220
2024-02-20,XBB.1.9.1,0.0,11250787,#304FFE
2024-02-20,XBB.1.9.2,0.0,11250787,#536DFE
2024-02-20,XBB.2.3,0.0,11250787,#F7BCDF
2024-02-20,XDP,0.0235898260371812,11250787,#B60052
2024-02-20,XDV.1,0.0,11250787,#D367B6
2024-02-20,unreportable,0.0089334927852149,11250787,#eeeeee
2024-02-27,BA.2,0.0,8011254,#9CCD67
2024-02-27,BA.2.12.1,0.0,8011254,#7CB342
2024-02-27,BA.2.86,0.0005522187119919,8011254,#D770EE
2024-02-27,EG.5,0.0,8011254,#FFBE7D
2024-02-27,EG.5.1.8,0.0,8011254,#E14D6F
2024-02-27,EG.6.1,0.0,8011254,#B9ABA8
2024-02-27,FE.1.1,0.0,8011254,#499894
2024-02-27,FL.1.5.1,0.0,8011254,#8CD17D
2024-02-27,GE.1,0.0,8011254,#FABFD2
2024-02-27,GK.1.1,0.0,8011254,#90FAE5
2024-02-27,HF.1,0.0,8011254,#D399AD
2024-02-27,HK.3,0.0,8011254,#859DBC
2024-02-27,HV.1,0.0,8011254,#797765
2024-02-27,JD.1.1,0.0,8011254,#80F192
2024-02-27,JF.1,0.0,8011254,#FFF1A9
